,review_id,title,user_review,Happy,Angry,Surprise,Sad,Fear
338,339,Spooky's Jump Scare Mansion,early access reviewall time walk room room room elevator room encounter middle room slowing puddle behind table mustread page read ghost attack must run away quickly kill later levels youll bump appear frequently kills pity life regenerated long nowhere health packscay czas idziesz od pokoju pokoju pokojem bdzie winda pokoju gdzie napotkasz na rodku pokoju spowalniajc ci kau za ni na stole ley kartka ktr musisz przeczyta gdy j przeczytasz nagle pojawi si duch ktry ci zaatakuje musisz przed nim szybko ucieka zanim ci zabije w kolejnych poziomach bdziesz na niego wpada bdzie si pojawia coraz czciej ci zabije szkoda e ycie regeneruje si tak dugo nigdzie nie apteczek,0.0,0.06,0.22,0.33,0.39
339,340,Spooky's Jump Scare Mansion,charming start turns cheap references really generic creepypastaesque game game randomly drops set rooms expects keep entertained rooms parts introduce new rooms okay everything else huge waste time nothing play siren ps instead,0.17,0.0,0.17,0.08,0.58
340,341,Spooky's Jump Scare Mansion,play gameopen steamgo storesee game think looks fun pretty cutedownloads gameopens game thinksphhhh going easysees small ghost girlgorl thinks funnymakes passed rooms thinksthis waste time scary allgoes room sees ghostclose gamedelete gamedelete steamget rid computerget new pants would get new pants,0.17,0.0,0.33,0.0,0.5
341,342,Spooky's Jump Scare Mansion,amazing game bestand mos scary game ive seen first place fnaf nd sorry cant first thene game amazing,0.0,0.0,0.57,0.14,0.29
342,343,Spooky's Jump Scare Mansion,early access reviewupdate games content abruptly ends room read description expecting go rooms get closure leaving thumbs asis bewarethis free game spookys house jump scares wonderful diversion peace mind free timeyou see play portion game youtube channel httpsyoutubehqrnfsjxe pros freehas jump scares advertisedhas ton roomsinteresting graphical style compared horror gamessound effects music greatkeeps toeswide variety monsters stalking youno crashingbugs farwhen game amps really starts shinewhen game sets monster appropriately gets chillingfreecons room gimmick mostly filler wont find interesting things roomrooms repeat unforgivable degreethe game flips cute spooking weird ways like doesnt know direction wants take puppet monster right earoverall decent time playing game look forward plowing rooms im time review still fun way spend evening like scary games even scariest game youll ever play,0.21,0.03,0.32,0.09,0.35
343,344,Spooky's Jump Scare Mansion,got japanese ghost girlnah gonna play againits hard move around always stuck cute little cardboard guys get hit whatever thats following went doorduring ink guy level stucked got killed jumpscares nothing dont headphone,0.12,0.25,0.12,0.12,0.38
344,345,Spooky's Jump Scare Mansion,overall interesting repetitivethere levels skull reason offering skillful way counter hitting escape exiting game lacking save points make player edge turn make gameplay experience suffer one level failed repeat countless levels rewards although enjoy cartoon jump scares somewhat seems thrown make boring game less boring end mere annoyance bosses start showing randomly generated levels minecrafts blocks render distance setting fails even create illusion skillful navigation within long levels lack variance level design makes interest fade middle stages game minor issues repress w every time level loads order keep moving forward adds unending inconvenience makes repeating levels much boring navigate op enemies minimal deterrent methods ben drowned creepypasta enemy keep looking remainder level proves boring get slapped bunch linear maze pit levels remove psychological deterioration elements game become minor annoyance exception monster turns graphics boneshilling youtubeera designs sound design good music intentionally screeching order install anxiety within player cartoon jump scare sounds drag unneededly ruins spooky aesthetic good first dont think lot people could enjoyfully complete full levels scared boredom,0.13,0.02,0.28,0.43,0.15
345,346,Spooky's Jump Scare Mansion,free horror game get scared cute cardboard monsters forget mention free prosfreereplayabilitycuteconsspooky scary skeletonsno achievments kind game mode changes every time play itits great concept one favorite horror games would pay game would get scared cardboard monsters,0.38,0.06,0.12,0.12,0.31
346,347,Spooky's Jump Scare Mansion,couldnt finish started get bad motion sickness room due movement cute game werent st person perspective would able continue sure,0.17,0.0,0.0,0.33,0.5
347,348,Spooky's Jump Scare Mansion,see gamedownload start gamego roomssprint halljumscared cardboard cutout pumpkin accompinied chiptune jingleloud yelpsoiled myselfquit gamespoopymelateri started game back got room game spoopy monster matter much play game cardboard cutout jumpscares always get,0.0,0.0,0.0,0.25,0.75
348,349,Spooky's Jump Scare Mansion,starts like joke game actually gets really creepy escpecially find guy makes dolls shi stabs eye im pretty sure litteraly hapy mask salesman legend zelda majoras mask theres thing leaves stickygoo evrywhere good,0.25,0.0,0.25,0.25,0.25
349,350,Spooky's Jump Scare Mansion,early access reviewspoopywaityou see thatspoopyi pooped pants gamepooppoop lettersp p osyou know else twix barstwix bars rivalry left rightleft rightin game run left right roomsrunrun lettersthis game illuminati confirmed,0.0,0.0,0.33,0.0,0.67
350,351,Spooky's Jump Scare Mansion,game surprising enough finish interesting graphic style feels like modern version old doomwolfenstein colorful sprites interesting premise run cute haunted mansion gets less cute go mysterious plot intriguing plot unraveled progress rooms enough true horror game cool youtube screamers jump slightest pop enough real horror keep hooked whole thing though boring repetitive something bigish happens like every rooms give take depends got bored really fast really killed game mecool experimental idea enough keep interested repetitive boring finish good thing freesimolius november,0.26,0.0,0.37,0.19,0.19
351,352,Spooky's Jump Scare Mansion,ahem ahhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,0.0,0.0,0.0,0.0,1.0
352,353,Spooky's Jump Scare Mansion,doors open completely empty rooms idea people managed spend minutes walking simulator doors endless mindless tedious monotonous drudgery first minutes game feels like someone playing bad joke convinced spend time,0.11,0.0,0.11,0.11,0.67
353,354,Spooky's Jump Scare Mansion,ugh want recommend game really close ineresting concept deaths cheap really sucks fun needs refinement maybe frequent saving dont go rooms got stuck wall mean recognize free could better id willing pay feels like waste sooo close though,0.31,0.08,0.23,0.15,0.23
354,355,Spooky's Jump Scare Mansion,gonna charitable say understanding old games theyre inherently creepy even shoutout ocarina time really doesnt get enough credit disguised horror game come man know well game fluff,0.0,0.0,0.6,0.0,0.4
355,356,Spooky's Jump Scare Mansion,might call spicy memeball suffer,0.0,1.0,0.0,0.0,0.0
356,357,Spooky's Jump Scare Mansion,early access reviewi highly recommend game free play also really funny one moment laughing fact something really dumb scared sh next youre shing bricks longer funny dont let initial push stop playing like rest game games graphics really suit game making seem harmless dont let fool,0.07,0.0,0.33,0.33,0.27
